customer_id,consent_id,created_datetime,month,adr_provider,data_holder,product_type,data_cluster_requested,customer_segment,channel,device,authentication_method,redirect_type,otp_sent,otp_success,consent_status,drop_off_stage,session_duration_seconds,completion_time_seconds,completed_datetime,consent_duration_days,cdr_standard_version,error_reason
106941,CONS-2025-006941,2025-05-26 22:01:00,2025-05,Regional Australia Bank,NAB,Savings Account,Full Banking Data,Retail,Mobile App,Android,Password,App-to-App,Y,Y,Completed,Completed,267,225,2025-05-26 22:04:45,365,v1.27,
106942,CONS-2025-006942,2025-01-13 09:26:00,2025-01,Cuscal,NAB,Transaction Account,Accounts + Balances,High Net Worth,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,115,109,2025-01-13 09:27:49,180,v1.27,
106943,CONS-2025-006943,2025-05-14 00:46:00,2025-05,Adatree,NAB,Credit Card,Accounts + Balances,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,111,101,2025-05-14 00:47:41,365,v1.28,
106944,CONS-2025-006944,2025-09-04 16:33:00,2025-09,NextGen,Westpac,Transaction Account,Accounts + Transactions,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,225,118,2025-09-04 16:34:58,365,v1.27,
106945,CONS-2025-006945,2025-03-10 03:30:00,2025-03,NextGen,ING,Credit Card,Accounts + Balances,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,214,162,2025-03-10 03:32:42,90,v1.28,
106946,CONS-2025-006946,2025-08-14 13:37:00,2025-08,Basiq,NAB,Home Loan,Accounts + Balances,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Expired,Consent Review,310,,,365,v1.28,Consent expired
106947,CONS-2025-006947,2025-04-19 20:09:00,2025-04,Frollo,CBA,Savings Account,Full Banking Data,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,172,87,2025-04-19 20:10:27,365,v1.28,
106948,CONS-2025-006948,2025-08-02 13:00:00,2025-08,Regional Australia Bank,Macquarie,Home Loan,Accounts + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,265,219,2025-08-02 13:03:39,180,v1.27,
106949,CONS-2025-006949,2025-02-02 10:53:00,2025-02,Frollo,Macquarie,Home Loan,Full Banking Data,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,124,114,2025-02-02 10:54:54,365,v1.26,
106950,CONS-2025-006950,2025-03-28 06:37:00,2025-03,Regional Australia Bank,Westpac,Transaction Account,Cards + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,N,Abandoned,OTP,374,,,365,v1.27,OTP not received
106951,CONS-2025-006951,2025-11-19 12:04:00,2025-11,Frollo,Westpac,Transaction Account,Full Banking Data,Retail,Third-Party App,iOS,Password,App-to-App,Y,Y,Completed,Completed,209,174,2025-11-19 12:06:54,180,v1.26,
106952,CONS-2025-006952,2025-10-26 07:04:00,2025-10,Frollo,Suncorp Bank,Savings Account,Accounts + Transactions,Retail,Web,Desktop,Password,OAuth Redirect,Y,Y,Abandoned,Consent Review,846,,,90,v1.28,Navigation error
106953,CONS-2025-006953,2025-12-18 04:28:00,2025-12,Frollo,Bendigo Bank,Credit Card,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Abandoned,Account Selection,215,,,365,v1.28,User cancelled
106954,CONS-2025-006954,2025-11-30 19:58:00,2025-11,Basiq,NAB,Home Loan,Accounts + Transactions,Retail,Web,Desktop,Biometric,QR Web-to-App,Y,Y,Expired,Consent Confirmation,645,,,180,v1.27,Consent expired
106955,CONS-2025-006955,2025-11-21 07:37:00,2025-11,Frollo,AMP Bank,Credit Card,Accounts + Balances,Retail,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,187,113,2025-11-21 07:38:53,365,v1.28,
106956,CONS-2025-006956,2025-01-10 12:07:00,2025-01,Frollo,ING,Transaction Account,Accounts + Balances,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,164,104,2025-01-10 12:08:44,180,v1.27,
106957,CONS-2025-006957,2025-11-04 13:25:00,2025-11,Adatree,ING,Transaction Account,Loans + Repayments,Retail,Mobile App,iOS,Password,QR Web-to-App,Y,N,Abandoned,OTP,237,,,365,v1.28,OTP timeout
106958,CONS-2025-006958,2025-06-22 08:48:00,2025-06,Intuit,Westpac,Credit Card,Accounts + Balances,High Net Worth,Web,Desktop,Password,App-to-App,Y,Y,Abandoned,Consent Confirmation,762,,,365,v1.28,Session timeout
106959,CONS-2025-006959,2025-11-21 06:09:00,2025-11,Regional Australia Bank,ANZ,Savings Account,Accounts + Balances,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,273,194,2025-11-21 06:12:14,90,v1.27,
106960,CONS-2025-006960,2025-06-20 23:20:00,2025-06,Adatree,NAB,Credit Card,Loans + Repayments,Retail,Third-Party App,iOS,Password,App-to-App,Y,Y,Completed,Completed,276,168,2025-06-20 23:22:48,365,v1.28,
106961,CONS-2025-006961,2025-09-16 03:21:00,2025-09,Frollo,CBA,Credit Card,Accounts + Balances,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,196,120,2025-09-16 03:23:00,90,v1.27,
106962,CONS-2025-006962,2025-05-01 13:28:00,2025-05,Finder,NAB,Transaction Account,Accounts + Balances,Retail,Web,Desktop,Password,OAuth Redirect,Y,N,Abandoned,OTP,444,,,365,v1.26,OTP incorrect
106963,CONS-2025-006963,2025-11-03 11:38:00,2025-11,Adatree,ANZ,Savings Account,Accounts + Transactions,Sole Trader,Web,Desktop,Password,App-to-App,Y,N,Abandoned,OTP,490,,,180,v1.28,OTP not received
106964,CONS-2025-006964,2025-07-21 01:30:00,2025-07,Cuscal,NAB,Home Loan,Accounts + Balances,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,301,238,2025-07-21 01:33:58,90,v1.27,
106965,CONS-2025-006965,2025-09-07 06:20:00,2025-09,Cuscal,Macquarie,Home Loan,Accounts + Transactions,Retail,Web,Desktop,Biometric,QR Web-to-App,Y,N,Abandoned,OTP,529,,,365,v1.28,OTP not received
106966,CONS-2025-006966,2025-06-29 14:39:00,2025-06,Regional Australia Bank,Bendigo Bank,Home Loan,Cards + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,242,196,2025-06-29 14:42:16,365,v1.26,
106967,CONS-2025-006967,2025-12-24 14:53:00,2025-12,Intuit,Macquarie,Personal Loan,Full Banking Data,Retail,Web,Desktop,Password,QR Web-to-App,Y,Y,Abandoned,Consent Confirmation,319,,,365,v1.26,Navigation error
106968,CONS-2025-006968,2025-04-16 12:37:00,2025-04,Regional Australia Bank,Suncorp Bank,Transaction Account,Accounts + Balances,Small Business,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,268,231,2025-04-16 12:40:51,365,v1.26,
106969,CONS-2025-006969,2025-09-30 12:34:00,2025-09,Adatree,CBA,Home Loan,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,130,106,2025-09-30 12:35:46,180,v1.28,
106970,CONS-2025-006970,2025-03-04 21:49:00,2025-03,Frollo,Westpac,Credit Card,Loans + Repayments,Retail,Third-Party App,iOS,Password,App-to-App,Y,Y,Completed,Completed,120,81,2025-03-04 21:50:21,365,v1.28,
106971,CONS-2025-006971,2025-10-01 05:06:00,2025-10,Adatree,CBA,Home Loan,Cards + Transactions,Retail,Third-Party App,Android,Password,App-to-App,Y,Y,Completed,Completed,240,167,2025-10-01 05:08:47,365,v1.26,
106972,CONS-2025-006972,2025-11-12 10:22:00,2025-11,Basiq,Westpac,Credit Card,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,247,222,2025-11-12 10:25:42,180,v1.28,
106973,CONS-2025-006973,2025-10-03 17:03:00,2025-10,Frollo,ING,Savings Account,Loans + Repayments,Retail,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,295,199,2025-10-03 17:06:19,90,v1.28,
106974,CONS-2025-006974,2025-11-26 09:39:00,2025-11,NextGen,NAB,Personal Loan,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,369,250,2025-11-26 09:43:10,365,v1.27,
106975,CONS-2025-006975,2025-02-21 16:28:00,2025-02,Cuscal,Suncorp Bank,Savings Account,Full Banking Data,Retail,Mobile App,Android,Biometric,QR Web-to-App,Y,Y,Completed,Completed,115,86,2025-02-21 16:29:26,365,v1.28,
106976,CONS-2025-006976,2025-01-09 04:34:00,2025-01,Frollo,ING,Personal Loan,Loans + Repayments,Retail,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,197,125,2025-01-09 04:36:05,90,v1.27,
106977,CONS-2025-006977,2025-02-16 05:58:00,2025-02,Frollo,NAB,Savings Account,Full Banking Data,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,137,77,2025-02-16 05:59:17,365,v1.28,
106978,CONS-2025-006978,2025-11-08 15:06:00,2025-11,Adatree,Bank Australia,Credit Card,Accounts + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,322,264,2025-11-08 15:10:24,180,v1.28,
106979,CONS-2025-006979,2025-01-23 06:45:00,2025-01,Frollo,NAB,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,N,Abandoned,OTP,652,,,90,v1.27,OTP timeout
106980,CONS-2025-006980,2025-11-13 01:19:00,2025-11,Intuit,Macquarie,Transaction Account,Accounts + Transactions,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Abandoned,Account Selection,29,,,90,v1.27,Navigation error
106981,CONS-2025-006981,2025-06-15 07:39:00,2025-06,Cuscal,Bank Australia,Home Loan,Accounts + Transactions,Small Business,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,229,111,2025-06-15 07:40:51,365,v1.28,
106982,CONS-2025-006982,2025-05-24 07:22:00,2025-05,NextGen,Westpac,Personal Loan,Accounts + Balances,Retail,Web,Desktop,Password,QR Web-to-App,Y,Y,Abandoned,Account Selection,540,,,90,v1.26,Consent scope confusion
106983,CONS-2025-006983,2025-04-26 22:30:00,2025-04,Frollo,Bank Australia,Savings Account,Accounts + Balances,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,381,277,2025-04-26 22:34:37,90,v1.26,
106984,CONS-2025-006984,2025-01-14 18:41:00,2025-01,Intuit,NAB,Transaction Account,Full Banking Data,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,419,325,2025-01-14 18:46:25,365,v1.28,
106985,CONS-2025-006985,2025-04-24 01:47:00,2025-04,Basiq,ING,Transaction Account,Cards + Transactions,Retail,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,167,147,2025-04-24 01:49:27,180,v1.28,
106986,CONS-2025-006986,2025-08-03 05:15:00,2025-08,Frollo,CBA,Savings Account,Accounts + Balances,Retail,Mobile App,iOS,Password,QR Web-to-App,Y,Y,Completed,Completed,225,197,2025-08-03 05:18:17,365,v1.27,
106987,CONS-2025-006987,2025-11-26 06:52:00,2025-11,Adatree,Westpac,Personal Loan,Cards + Transactions,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,254,176,2025-11-26 06:54:56,180,v1.28,
106988,CONS-2025-006988,2025-01-23 06:05:00,2025-01,Adatree,AMP Bank,Business Account,Full Banking Data,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Expired,Consent Review,303,,,365,v1.27,Consent expired
106989,CONS-2025-006989,2025-09-17 21:34:00,2025-09,NextGen,CBA,Personal Loan,Accounts + Transactions,Sole Trader,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,259,229,2025-09-17 21:37:49,180,v1.28,
106990,CONS-2025-006990,2025-06-30 17:46:00,2025-06,Basiq,AMP Bank,Home Loan,Accounts + Transactions,Retail,Mobile App,Android,Biometric,QR Web-to-App,Y,Y,Expired,Consent Review,765,,,365,v1.27,Consent expired
106991,CONS-2025-006991,2025-04-13 17:20:00,2025-04,Frollo,NAB,Home Loan,Accounts + Transactions,Retail,Third-Party App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,357,290,2025-04-13 17:24:50,365,v1.28,
106992,CONS-2025-006992,2025-01-28 06:16:00,2025-01,illion,Bank Australia,Transaction Account,Accounts + Transactions,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,247,190,2025-01-28 06:19:10,180,v1.28,
106993,CONS-2025-006993,2025-09-14 16:39:00,2025-09,Frollo,Westpac,Savings Account,Full Banking Data,Sole Trader,Web,Desktop,Password,QR Web-to-App,Y,N,Abandoned,OTP,576,,,365,v1.28,OTP not received
106994,CONS-2025-006994,2025-05-04 21:15:00,2025-05,Frollo,CBA,Transaction Account,Accounts + Balances,Retail,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,237,187,2025-05-04 21:18:07,365,v1.27,
106995,CONS-2025-006995,2025-12-27 12:35:00,2025-12,illion,Suncorp Bank,Transaction Account,Loans + Repayments,Retail,Mobile App,Android,Biometric,App-to-App,Y,Y,Abandoned,Authentication,816,,,90,v1.28,User cancelled
106996,CONS-2025-006996,2025-06-24 20:11:00,2025-06,Adatree,Bendigo Bank,Transaction Account,Cards + Transactions,Retail,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,202,140,2025-06-24 20:13:20,90,v1.28,
106997,CONS-2025-006997,2025-08-04 01:19:00,2025-08,Adatree,Bank Australia,Savings Account,Full Banking Data,Small Business,Mobile App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,193,145,2025-08-04 01:21:25,365,v1.26,
106998,CONS-2025-006998,2025-10-12 00:10:00,2025-10,Adatree,ANZ,Personal Loan,Full Banking Data,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,221,162,2025-10-12 00:12:42,365,v1.26,
106999,CONS-2025-006999,2025-07-06 04:58:00,2025-07,Basiq,Suncorp Bank,Credit Card,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,354,260,2025-07-06 05:02:20,365,v1.27,
107000,CONS-2025-007000,2025-03-10 22:52:00,2025-03,Regional Australia Bank,CBA,Credit Card,Cards + Transactions,High Net Worth,Web,Desktop,Password,OAuth Redirect,Y,Y,Completed,Completed,203,192,2025-03-10 22:55:12,365,v1.28,
107001,CONS-2025-007001,2025-02-17 15:11:00,2025-02,illion,NAB,Transaction Account,Accounts + Transactions,Retail,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,316,215,2025-02-17 15:14:35,365,v1.26,
107002,CONS-2025-007002,2025-09-18 06:29:00,2025-09,Cuscal,Bank Australia,Credit Card,Full Banking Data,High Net Worth,Mobile App,Android,Password,QR Web-to-App,Y,Y,Completed,Completed,126,103,2025-09-18 06:30:43,180,v1.27,
107003,CONS-2025-007003,2025-07-06 04:31:00,2025-07,Cuscal,NAB,Credit Card,Accounts + Balances,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,192,147,2025-07-06 04:33:27,90,v1.28,
107004,CONS-2025-007004,2025-07-09 10:29:00,2025-07,NextGen,Westpac,Transaction Account,Accounts + Transactions,Retail,Mobile App,Android,Biometric,QR Web-to-App,Y,Y,Completed,Completed,205,90,2025-07-09 10:30:30,365,v1.28,
107005,CONS-2025-007005,2025-11-09 09:22:00,2025-11,Adatree,CBA,Savings Account,Full Banking Data,Retail,Web,Desktop,Biometric,OAuth Redirect,Y,Y,Completed,Completed,222,176,2025-11-09 09:24:56,90,v1.28,
107006,CONS-2025-007006,2025-01-26 13:28:00,2025-01,Regional Australia Bank,Bendigo Bank,Transaction Account,Accounts + Transactions,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,218,178,2025-01-26 13:30:58,365,v1.26,
107007,CONS-2025-007007,2025-11-29 09:45:00,2025-11,NextGen,NAB,Credit Card,Full Banking Data,Small Business,Web,Desktop,Password,App-to-App,Y,Y,Completed,Completed,200,164,2025-11-29 09:47:44,180,v1.26,
107008,CONS-2025-007008,2025-07-01 02:46:00,2025-07,Frollo,ANZ,Transaction Account,Accounts + Transactions,Sole Trader,Mobile App,Android,Password,OAuth Redirect,Y,Y,Abandoned,Consent Confirmation,883,,,365,v1.28,Consent scope confusion
107009,CONS-2025-007009,2025-11-11 13:49:00,2025-11,Adatree,ING,Transaction Account,Accounts + Transactions,High Net Worth,Third-Party App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,375,263,2025-11-11 13:53:23,365,v1.28,
107010,CONS-2025-007010,2025-04-02 13:09:00,2025-04,Cuscal,ING,Savings Account,Accounts + Balances,Retail,Mobile App,iOS,Biometric,QR Web-to-App,Y,N,Abandoned,OTP,217,,,180,v1.28,OTP timeout
107011,CONS-2025-007011,2025-10-21 20:31:00,2025-10,Intuit,ING,Transaction Account,Cards + Transactions,Retail,Third-Party App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,360,303,2025-10-21 20:36:03,365,v1.27,
107012,CONS-2025-007012,2025-08-16 15:19:00,2025-08,Regional Australia Bank,ANZ,Savings Account,Full Banking Data,Retail,Web,Desktop,Password,QR Web-to-App,Y,Y,Completed,Completed,258,175,2025-08-16 15:21:55,365,v1.28,
107013,CONS-2025-007013,2025-12-01 23:09:00,2025-12,Basiq,ANZ,Savings Account,Accounts + Balances,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,215,114,2025-12-01 23:10:54,180,v1.26,
107014,CONS-2025-007014,2025-09-07 00:10:00,2025-09,Cuscal,NAB,Credit Card,Accounts + Transactions,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,271,223,2025-09-07 00:13:43,365,v1.27,
107015,CONS-2025-007015,2025-11-04 01:08:00,2025-11,Regional Australia Bank,Westpac,Home Loan,Accounts + Transactions,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,178,118,2025-11-04 01:09:58,365,v1.26,
107016,CONS-2025-007016,2025-09-12 15:45:00,2025-09,NextGen,CBA,Transaction Account,Accounts + Transactions,Retail,Mobile App,iOS,Password,QR Web-to-App,Y,N,Abandoned,OTP,549,,,90,v1.26,OTP incorrect
107017,CONS-2025-007017,2025-11-01 14:11:00,2025-11,Intuit,Suncorp Bank,Personal Loan,Accounts + Balances,Retail,Mobile App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,240,240,2025-11-01 14:15:00,90,v1.28,
107018,CONS-2025-007018,2025-08-15 04:37:00,2025-08,Adatree,Bendigo Bank,Transaction Account,Full Banking Data,Retail,Mobile App,iOS,Biometric,App-to-App,Y,N,Abandoned,OTP,211,,,90,v1.28,OTP timeout
107019,CONS-2025-007019,2025-02-05 15:13:00,2025-02,Frollo,Westpac,Home Loan,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Abandoned,Consent Review,811,,,90,v1.28,Session timeout
107020,CONS-2025-007020,2025-02-24 10:04:00,2025-02,Regional Australia Bank,NAB,Credit Card,Accounts + Transactions,Retail,Third-Party App,iOS,Password,App-to-App,Y,Y,Completed,Completed,265,206,2025-02-24 10:07:26,90,v1.27,
107021,CONS-2025-007021,2025-03-07 17:56:00,2025-03,Cuscal,ANZ,Home Loan,Accounts + Balances,Retail,Third-Party App,Android,Password,QR Web-to-App,Y,N,Abandoned,OTP,899,,,90,v1.28,OTP timeout
107022,CONS-2025-007022,2025-04-24 09:55:00,2025-04,Ezidox,Suncorp Bank,Home Loan,Full Banking Data,Small Business,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Expired,Consent Confirmation,448,,,90,v1.27,Consent expired
107023,CONS-2025-007023,2025-04-20 22:57:00,2025-04,Finder,NAB,Savings Account,Loans + Repayments,Retail,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,198,112,2025-04-20 22:58:52,180,v1.26,
107024,CONS-2025-007024,2025-01-25 07:22:00,2025-01,Finder,Macquarie,Savings Account,Accounts + Transactions,Small Business,Third-Party App,Android,Biometric,OAuth Redirect,Y,Y,Completed,Completed,188,175,2025-01-25 07:24:55,180,v1.28,
107025,CONS-2025-007025,2025-01-08 11:55:00,2025-01,Frollo,NAB,Transaction Account,Accounts + Transactions,Retail,Mobile App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,169,88,2025-01-08 11:56:28,365,v1.28,
107026,CONS-2025-007026,2025-01-20 21:45:00,2025-01,Basiq,ANZ,Savings Account,Loans + Repayments,Small Business,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,331,219,2025-01-20 21:48:39,90,v1.28,
107027,CONS-2025-007027,2025-04-22 17:50:00,2025-04,Adatree,Macquarie,Credit Card,Cards + Transactions,Retail,Mobile App,iOS,Biometric,QR Web-to-App,Y,Y,Completed,Completed,184,151,2025-04-22 17:52:31,365,v1.27,
107028,CONS-2025-007028,2025-08-31 15:52:00,2025-08,Frollo,ANZ,Credit Card,Accounts + Balances,Retail,Mobile App,iOS,Password,App-to-App,Y,Y,Completed,Completed,257,189,2025-08-31 15:55:09,365,v1.27,
107029,CONS-2025-007029,2025-11-11 18:12:00,2025-11,illion,Macquarie,Credit Card,Accounts + Balances,High Net Worth,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,315,217,2025-11-11 18:15:37,90,v1.27,
107030,CONS-2025-007030,2025-07-24 07:16:00,2025-07,Ezidox,Macquarie,Savings Account,Accounts + Balances,Retail,Mobile App,iOS,Biometric,OAuth Redirect,Y,Y,Completed,Completed,264,223,2025-07-24 07:19:43,365,v1.27,
107031,CONS-2025-007031,2025-09-17 00:08:00,2025-09,NextGen,NAB,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Password,OAuth Redirect,Y,N,Abandoned,OTP,125,,,365,v1.27,OTP timeout
107032,CONS-2025-007032,2025-09-12 11:52:00,2025-09,Adatree,CBA,Personal Loan,Full Banking Data,Retail,Third-Party App,Android,Password,App-to-App,Y,Y,Completed,Completed,189,100,2025-09-12 11:53:40,365,v1.27,
107033,CONS-2025-007033,2025-08-04 02:56:00,2025-08,Regional Australia Bank,ANZ,Personal Loan,Full Banking Data,High Net Worth,Mobile App,Android,Password,OAuth Redirect,Y,Y,Completed,Completed,178,110,2025-08-04 02:57:50,365,v1.28,
107034,CONS-2025-007034,2025-02-13 08:14:00,2025-02,Finder,ANZ,Savings Account,Accounts + Transactions,Sole Trader,Web,Desktop,Biometric,App-to-App,Y,Y,Completed,Completed,181,126,2025-02-13 08:16:06,90,v1.28,
107035,CONS-2025-007035,2025-08-24 20:29:00,2025-08,Cuscal,CBA,Credit Card,Accounts + Transactions,High Net Worth,Third-Party App,iOS,Password,App-to-App,Y,Y,Abandoned,Account Selection,651,,,365,v1.28,Navigation error
107036,CONS-2025-007036,2025-09-07 18:16:00,2025-09,Adatree,Macquarie,Credit Card,Cards + Transactions,Small Business,Mobile App,iOS,Password,OAuth Redirect,Y,Y,Completed,Completed,333,235,2025-09-07 18:19:55,365,v1.26,
107037,CONS-2025-007037,2025-11-12 14:20:00,2025-11,Basiq,Westpac,Transaction Account,Accounts + Balances,Retail,Mobile App,iOS,Biometric,App-to-App,Y,Y,Completed,Completed,140,109,2025-11-12 14:21:49,90,v1.28,
